gameId,teamName,Q,fieldGoalsMade,fieldGoalsAttempted,threePointersMade,threePointersAttempted,freeThrowsMade,freeThrowsAttempted,reboundsOffensive,reboundsDefensive,assists,steals,blocks,turnovers,foulsPersonal,points,resultado
22000850,Grizzlies,3,14,21,5,8,4,6,1,14,11,1,2,2,7,37,W
22000850,Grizzlies,4,12,20,3,7,5,6,1,6,8,1,1,0,4,32,W
22000851,Nuggets,1,13,25,4,11,5,6,3,10,4,3,0,1,3,35,W
22000851,Nuggets,2,13,22,0,6,8,10,3,7,6,4,2,3,2,34,W
22000851,Nuggets,3,9,19,4,9,9,10,3,9,7,2,0,3,6,31,W
22000851,Nuggets,4,11,28,1,5,5,5,9,10,5,2,1,2,4,28,W
22000851,Rockets,1,11,23,4,7,2,3,2,10,7,0,0,4,4,28,L
22000851,Rockets,2,8,21,3,10,2,2,1,5,6,3,0,6,6,21,L
22000851,Rockets,3,11,20,4,9,4,9,3,6,6,2,1,2,5,30,L
22000851,Rockets,4,8,22,0,9,4,4,2,6,4,2,2,2,4,20,L
22000852,Heat,1,13,19,3,7,8,10,1,8,10,5,1,3,4,37,L
22000852,Heat,2,8,19,5,10,3,4,0,4,7,1,2,2,4,24,L
22000852,Heat,3,12,23,3,6,5,6,4,11,11,3,2,4,10,32,L
22000852,Heat,4,6,19,3,11,3,6,2,3,5,2,0,5,10,18,L
22000852,Timberwolves,1,9,19,5,11,3,4,1,5,9,2,0,7,8,26,W
22000852,Timberwolves,2,14,27,5,10,2,3,6,9,9,2,0,2,3,35,W
22000852,Timberwolves,3,9,18,3,9,6,10,0,8,7,1,0,4,6,27,W
22000852,Timberwolves,4,10,17,2,6,9,12,3,13,5,3,2,4,5,31,W
22000853,Spurs,1,13,22,1,5,4,4,3,7,12,4,2,4,4,31,W
22000853,Spurs,2,11,27,2,6,2,3,4,8,6,1,3,1,2,26,W
22000853,Spurs,3,12,25,1,5,3,3,3,8,8,1,2,2,7,28,W
22000853,Spurs,4,9,21,3,7,0,0,4,12,4,1,2,7,1,21,W
22000853,Trail Blazers,1,12,25,2,5,2,2,5,4,4,3,1,4,4,28,L
22000853,Trail Blazers,2,8,19,3,8,1,2,1,9,5,0,2,4,5,20,L
22000853,Trail Blazers,3,11,22,4,8,9,10,3,9,6,1,2,2,3,35,L
22000853,Trail Blazers,4,10,23,2,8,2,2,0,7,8,5,1,1,0,24,L
22000854,Knicks,1,14,20,5,8,1,2,1,9,9,2,2,2,3,34,W
22000854,Knicks,2,9,24,3,9,1,1,1,9,6,0,2,2,6,22,W
22000854,Knicks,3,10,21,4,6,3,3,3,7,3,1,0,3,4,27,W
22000854,Knicks,4,11,21,2,5,10,15,4,11,4,1,1,2,7,34,W
22000854,Mavericks,1,10,23,5,11,0,0,3,4,7,2,0,3,2,25,L
22000854,Mavericks,2,9,24,3,11,6,8,4,13,8,1,3,2,1,27,L
22000854,Mavericks,3,10,20,3,11,4,4,1,8,6,1,2,2,5,27,L
22000854,Mavericks,4,11,24,4,12,4,7,2,6,9,2,2,2,9,30,L
22000855,Jazz,1,12,22,8,14,3,3,1,5,10,2,0,2,4,35,L
22000855,Jazz,2,9,26,5,13,4,4,3,9,7,0,1,2,5,27,L
22000855,Jazz,3,8,21,3,11,1,1,1,6,4,4,0,8,2,20,L
22000855,Jazz,4,11,21,6,14,0,0,1,10,8,3,2,2,5,28,L
22000855,Jazz,5,2,11,1,7,0,0,0,1,2,1,0,1,5,5,L
22000855,Lakers,1,13,22,4,9,4,4,3,8,6,0,1,4,4,34,W
22000855,Lakers,2,11,22,4,10,5,6,1,11,8,0,4,0,2,31,W
22000855,Lakers,3,13,20,1,3,2,2,0,9,6,6,2,4,4,29,W
22000855,Lakers,4,6,21,1,10,3,4,5,7,1,1,1,5,3,16,W
22000855,Lakers,5,5,8,1,1,6,7,2,6,5,1,0,1,1,17,W
22000856,Pistons,1,10,28,3,10,4,6,5,9,5,3,1,3,5,27,L
22000856,Pistons,2,12,19,1,2,3,3,0,10,6,2,2,7,9,28,L
22000856,Pistons,3,8,19,3,9,6,8,3,9,5,1,3,4,3,25,L
22000856,Pistons,4,7,18,2,6,4,6,1,8,3,1,0,4,3,20,L
22000856,Wizards,1,12,24,0,2,3,4,3,12,6,2,3,5,5,27,W
22000856,Wizards,2,13,26,1,3,7,10,4,6,6,4,2,2,5,34,W
22000856,Wizards,3,13,24,4,5,2,5,3,10,6,3,1,2,6,32,W
22000856,Wizards,4,12,20,4,6,0,0,0,10,7,2,0,3,8,28,W
22000857,Bulls,1,12,24,4,12,1,1,1,9,8,1,0,0,2,29,W
22000857,Bulls,2,7,20,2,10,2,3,0,8,6,3,0,3,4,18,W
22000857,Bulls,3,12,20,6,10,3,3,0,11,10,1,2,3,4,33,W
22000857,Bulls,4,10,18,4,8,2,2,3,6,6,1,0,4,5,26,W
22000857,Cavaliers,1,8,20,4,7,4,4,2,10,5,0,1,3,3,24,L
22000857,Cavaliers,2,11,21,2,7,1,1,2,12,5,3,0,4,2,25,L
22000857,Cavaliers,3,9,25,2,5,1,2,4,7,8,1,0,1,2,21,L
22000857,Cavaliers,4,11,22,4,11,0,0,3,4,9,2,0,2,3,26,L
22000858,Celtics,1,10,22,2,9,2,3,4,5,4,1,0,5,4,24,W
22000858,Celtics,2,14,26,3,7,5,5,4,6,6,3,0,2,6,36,W
22000858,Celtics,3,11,26,6,17,1,2,4,10,5,1,0,1,5,29,W
22000858,Celtics,4,9,20,4,13,8,10,2,10,3,4,2,1,3,30,W
22000858,Warriors,1,13,22,3,8,4,4,2,8,7,3,1,2,5,33,L
22000858,Warriors,2,10,17,5,9,8,9,1,7,4,1,0,5,5,33,L
22000858,Warriors,3,8,17,5,12,2,4,1,10,6,1,1,5,5,23,L
22000858,Warriors,4,10,24,4,11,1,3,4,7,5,1,0,5,8,25,L
22000859,Bucks,1,11,25,5,14,4,5,2,9,8,2,0,3,3,31,L
22000859,Bucks,2,9,23,4,10,6,8,3,8,8,3,0,4,3,28,L
22000859,Bucks,3,11,22,3,9,5,6,1,9,8,0,1,4,1,30,L
22000859,Bucks,4,8,21,4,14,6,8,7,6,3,2,0,5,1,26,L
22000859,Grizzlies,1,12,24,5,14,6,6,2,12,9,1,1,3,4,35,W
22000859,Grizzlies,2,13,23,4,11,4,4,1,10,7,4,0,4,4,34,W
22000859,Grizzlies,3,14,26,3,8,0,0,2,7,7,1,2,1,4,31,W
22000859,Grizzlies,4,12,20,3,7,1,2,2,7,8,4,0,2,6,28,W
22000860,Spurs,1,11,25,3,8,3,3,3,11,3,0,2,3,3,28,W
22000860,Spurs,2,14,21,5,8,3,5,1,8,8,2,1,1,4,36,W
22000860,Spurs,3,10,20,1,7,2,3,1,8,5,5,2,6,5,23,W
22000860,Spurs,4,10,23,3,6,1,1,0,14,7,3,4,2,5,24,W
22000860,Suns,1,9,22,0,3,1,2,1,8,5,1,1,3,5,19,L
22000860,Suns,2,11,22,1,7,3,4,4,7,5,1,0,3,3,26,L
22000860,Suns,3,9,24,3,7,2,2,6,7,6,3,0,5,4,23,L
22000860,Suns,4,7,22,2,10,1,8,4,11,3,2,1,3,2,17,L
22000861,Hawks,1,13,23,4,6,5,6,0,13,8,1,4,1,4,35,L
22000861,Hawks,2,13,24,3,9,2,3,3,6,4,3,2,3,4,31,L
22000861,Hawks,3,7,22,3,11,11,14,6,8,2,3,1,4,5,28,L
22000861,Hawks,4,12,23,3,6,8,11,5,10,6,1,0,2,6,35,L
22000861,Pacers,1,10,25,0,7,3,3,1,8,8,1,2,2,4,23,W
22000861,Pacers,2,14,25,3,7,3,3,5,8,10,1,1,4,6,34,W
22000861,Pacers,3,12,22,5,12,4,6,0,9,9,3,2,3,9,33,W
22000861,Pacers,4,9,20,2,6,7,8,2,8,6,2,0,3,8,27,W
22000862,Knicks,1,8,21,3,7,2,2,3,8,7,2,1,5,3,21,W
22000862,Knicks,2,14,24,3,8,5,6,3,8,6,2,1,1,5,36,W
22000862,Knicks,3,9,23,0,2,4,4,5,6,5,1,0,4,9,22,W
22000862,Knicks,4,9,21,3,9,3,4,2,9,6,3,2,3,5,24,W
22000862,Knicks,5,5,6,2,3,7,8,0,5,3,1,2,0,4,19,W
22000862,Pelicans,1,11,25,1,6,2,3,3,10,6,2,0,3,2,25,L
22000862,Pelicans,2,9,25,0,6,1,2,6,7,5,1,0,3,4,19,L
22000862,Pelicans,3,12,21,3,7,8,12,5,5,9,1,3,1,2,35,L
22000862,Pelicans,4,8,23,2,6,6,6,5,9,5,2,1,4,3,24,L
22000862,Pelicans,5,1,7,0,2,7,7,1,1,0,0,0,1,5,9,L
22000863,Heat,1,10,22,8,13,4,4,5,8,8,3,1,5,4,32,L
22000863,Heat,2,10,18,4,7,8,8,1,8,9,2,0,4,3,32,L
22000863,Heat,3,8,25,2,10,4,4,5,11,6,2,0,3,2,22,L
22000863,Heat,4,10,22,2,9,1,5,5,10,5,2,0,4,4,23,L
22000863,Nets,1,12,22,7,13,0,2,3,6,8,3,3,3,3,31,W
22000863,Nets,2,10,18,4,8,5,6,0,4,6,2,1,3,7,29,W
22000863,Nets,3,10,23,3,11,1,4,3,11,6,2,1,3,3,24,W
22000863,Nets,4,7,19,3,11,6,6,2,9,6,3,1,2,4,23,W
22000864,Magic,1,11,21,4,8,2,2,1,7,9,2,0,4,5,28,L
22000864,Magic,2,10,23,4,10,7,8,3,6,7,4,3,4,5,31,L
22000864,Magic,3,7,21,1,7,3,4,1,6,4,1,1,4,3,18,L
22000864,Magic,4,13,26,2,7,5,5,4,8,8,3,1,3,6,33,L
22000864,Rockets,1,11,23,3,7,3,4,4,9,7,1,3,5,3,28,W
22000864,Rockets,2,10,19,4,8,1,2,1,8,3,2,0,7,7,25,W
22000864,Rockets,3,12,22,5,11,3,4,3,11,9,3,2,3,5,32,W
22000864,Rockets,4,9,18,4,8,7,10,2,5,7,1,2,4,6,29,W
22000865,Raptors,1,9,27,6,13,4,4,4,8,7,1,1,3,4,28,L
22000865,Raptors,2,8,22,2,8,6,6,3,8,2,4,2,5,3,24,L
22000865,Raptors,3,11,25,3,7,4,5,4,8,6,1,2,0,3,29,L
22000865,Raptors,4,9,22,6,10,7,9,5,7,8,3,0,5,5,31,L
22000865,Thunder,1,11,19,6,10,3,6,2,11,8,1,2,5,3,31,W
22000865,Thunder,2,9,22,3,7,7,7,2,10,6,2,1,5,4,28,W
22000865,Thunder,3,8,23,2,8,3,3,3,9,2,0,4,3,5,21,W
22000865,Thunder,4,9,18,3,8,5,5,2,7,6,3,1,8,7,26,W
22000866,Kings,1,10,26,1,9,1,2,4,13,3,1,3,1,7,22,W
22000866,Kings,2,19,24,6,6,1,2,2,6,11,3,0,1,4,45,W
22000866,Kings,3,6,24,1,6,7,8,4,5,4,6,0,3,5,20,W
22000866,Kings,4,9,15,3,3,13,13,0,8,4,1,0,1,3,34,W
22000866,Mavericks,1,6,25,2,15,6,8,4,12,3,1,1,1,2,20,L
22000866,Mavericks,2,11,21,4,9,4,6,3,3,5,0,1,5,4,30,L
22000866,Mavericks,3,10,20,5,11,2,4,2,11,4,1,5,6,6,27,L
22000866,Mavericks,4,12,21,5,13,1,2,1,6,3,1,1,2,8,30,L
22000867,Clippers,1,12,25,4,9,1,1,4,12,5,2,1,4,5,29,W
22000867,Clippers,2,14,23,10,15,5,6,2,10,12,1,1,2,6,43,W
22000867,Clippers,3,12,24,5,10,3,4,1,11,8,3,1,3,7,32,W
22000867,Clippers,4,7,17,2,8,4,6,1,7,6,0,0,5,8,20,W
22000867,Timberwolves,1,10,23,5,11,1,2,0,8,8,2,2,2,4,26,L
22000867,Timberwolves,2,10,25,3,11,4,5,2,5,7,1,3,1,6,27,L
22000867,Timberwolves,3,5,22,2,9,4,6,4,10,3,2,1,6,7,16,L
22000867,Timberwolves,4,11,18,7,14,7,8,0,8,9,1,1,2,4,36,L
22000868,Cavaliers,1,9,22,0,7,4,6,4,9,7,0,1,5,4,22,L
22000868,Cavaliers,2,13,25,2,6,3,3,4,7,4,2,2,4,4,31,L
22000868,Cavaliers,3,10,22,1,6,2,2,1,6,5,6,2,5,5,23,L
22000868,Cavaliers,4,10,17,2,7,7,9,0,8,8,1,3,3,8,29,L
22000868,Pistons,1,15,27,6,11,1,1,3,11,10,3,2,1,6,37,W
22000868,Pistons,2,9,18,4,7,3,4,0,6,8,2,0,6,5,25,W
22000868,Pistons,3,8,20,0,3,6,6,3,9,4,2,3,7,4,22,W
22000868,Pistons,4,10,21,0,6,5,10,4,8,3,1,0,3,7,25,W
22000869,Bulls,1,10,25,4,10,0,0,1,5,9,4,1,1,0,24,W
22000869,Bulls,2,8,22,1,7,1,1,3,10,7,1,1,5,6,18,W
22000869,Bulls,3,13,22,4,9,2,2,3,10,9,1,3,2,2,32,W
22000869,Bulls,4,10,22,2,6,6,7,2,6,5,5,3,4,7,28,W
22000869,Celtics,1,13,19,4,6,0,0,1,12,6,1,0,6,1,30,L
22000869,Celtics,2,7,20,1,8,3,4,0,10,4,2,0,1,4,18,L
22000869,Celtics,3,7,18,1,5,3,3,0,5,6,2,1,3,5,18,L
22000869,Celtics,4,9,20,4,6,8,8,2,9,5,3,2,5,5,30,L
22000870,76ers,1,8,20,3,7,5,6,3,9,6,4,2,6,4,24,W
22000870,76ers,2,12,26,6,10,1,2,2,8,7,3,1,1,4,31,W
22000870,76ers,3,5,22,2,11,3,4,2,9,4,0,3,1,7,15,W
22000870,76ers,4,10,21,1,4,5,6,3,6,9,2,0,5,6,26,W
22000870,Warriors,1,9,21,3,8,3,3,3,10,3,1,0,7,4,24,L
22000870,Warriors,2,11,19,4,9,5,7,0,10,6,0,4,3,4,31,L
22000870,Warriors,3,5,20,2,9,8,10,2,12,3,0,1,3,5,20,L
22000870,Warriors,4,9,16,5,6,9,12,1,7,3,1,0,3,6,32,L
22000871,Heat,1,11,24,5,12,3,5,1,11,9,1,2,2,4,30,W
22000871,Heat,2,10,22,3,11,1,2,3,8,6,2,0,6,6,24,W
22000871,Heat,3,14,28,7,16,0,0,4,11,10,1,1,2,2,35,W
22000871,Heat,4,10,19,4,9,0,0,3,11,6,3,2,3,7,24,W
22000871,Rockets,1,10,23,2,7,6,6,1,11,5,1,1,3,5,28,L
22000871,Rockets,2,10,21,3,9,4,5,1,10,6,5,1,4,1,27,L
22000871,Rockets,3,8,21,2,10,1,1,1,8,4,1,0,3,1,19,L
22000871,Rockets,4,5,20,2,12,5,5,3,6,5,1,1,3,0,17,L
22000872,Thunder,1,8,24,3,10,6,6,4,8,6,2,0,6,10,25,L
22000872,Thunder,2,12,19,5,8,4,6,1,12,10,2,0,6,8,33,L
22000872,Thunder,3,7,17,1,5,6,9,1,11,2,1,2,5,3,21,L
22000872,Thunder,4,9,23,4,10,6,6,3,8,5,1,0,2,5,28,L
22000872,Wizards,1,14,22,1,5,9,12,1,11,8,3,0,4,4,38,W
22000872,Wizards,2,10,20,2,7,4,11,0,5,9,2,0,2,5,26,W
22000872,Wizards,3,10,28,3,10,1,1,5,8,4,1,1,3,6,24,W
22000872,Wizards,4,12,21,4,9,3,5,2,10,10,2,1,3,4,31,W
22000873,Bucks,1,11,27,2,8,1,1,1,9,4,4,1,0,2,25,L
22000873,Bucks,2,10,22,0,8,9,10,4,11,4,0,0,3,4,29,L
22000873,Bucks,3,14,23,4,8,4,4,2,11,4,2,1,4,5,36,L
22000873,Bucks,4,10,20,2,5,4,4,1,6,4,1,0,3,2,26,L
22000873,Bucks,5,4,10,3,5,0,0,1,5,3,0,1,1,2,11,L
22000873,Suns,1,11,25,2,6,0,0,3,14,3,0,1,5,1,24,W
22000873,Suns,2,12,25,5,11,2,2,0,7,7,1,0,1,8,31,W
22000873,Suns,3,11,25,4,9,2,2,3,4,6,4,0,3,4,28,W
22000873,Suns,4,13,23,5,13,2,2,2,7,10,1,2,2,3,33,W
22000873,Suns,5,4,8,1,3,3,4,0,5,2,1,1,0,0,12,W
22000874,Grizzlies,1,14,26,6,14,1,2,2,7,11,5,0,1,3,35,L
22000874,Grizzlies,2,8,23,4,8,5,5,1,7,6,3,0,3,6,25,L
22000874,Grizzlies,3,13,23,2,7,7,8,2,11,9,2,2,4,9,35,L
22000874,Grizzlies,4,9,17,2,5,1,4,2,5,4,1,0,3,3,21,L
22000874,Grizzlies,5,4,10,1,2,0,1,2,5,1,1,0,1,1,9,L
22000874,Grizzlies,6,3,8,2,4,4,4,1,2,2,3,1,2,2,12,L
22000874,Nuggets,1,11,21,2,7,3,3,3,9,6,0,0,8,2,27,W
22000874,Nuggets,2,10,18,2,6,7,11,3,11,7,2,4,7,5,29,W
22000874,Nuggets,3,10,26,3,10,8,8,3,8,5,2,0,3,5,31,W
22000874,Nuggets,4,11,19,5,10,2,2,2,8,9,0,1,2,3,29,W
22000874,Nuggets,5,4,10,1,4,0,0,1,5,1,0,0,1,1,9,W
22000874,Nuggets,6,5,8,2,2,2,2,1,4,2,2,1,3,3,14,W
22000875,Jazz,1,11,19,5,10,2,2,0,9,10,2,1,3,1,29,W
22000875,Jazz,2,10,19,2,7,1,1,1,12,7,1,1,4,4,23,W
22000875,Jazz,3,13,20,6,9,1,2,1,11,8,1,1,4,6,33,W
22000875,Jazz,4,9,17,2,7,6,6,0,8,4,1,2,6,9,26,W
22000875,Lakers,1,8,18,6,10,1,2,2,6,7,2,1,5,4,23,L
22000875,Lakers,2,8,22,3,8,0,0,1,7,2,2,0,1,2,19,L
22000875,Lakers,3,9,19,1,6,4,6,0,6,6,3,0,2,4,23,L
22000875,Lakers,4,9,20,2,4,12,17,2,8,2,3,0,2,4,32,L
22000876,Hawks,1,9,21,3,8,6,7,4,11,4,1,0,4,5,27,W
22000876,Hawks,2,13,24,4,10,8,8,4,14,7,2,1,3,1,38,W
22000876,Hawks,3,7,26,0,6,1,1,5,11,4,1,1,2,7,15,W
22000876,Hawks,4,10,23,2,10,10,13,5,11,5,2,1,4,9,32,W
22000876,Magic,1,9,21,3,12,3,5,0,9,4,3,0,2,5,24,L
22000876,Magic,2,11,26,2,10,0,1,1,6,5,3,1,2,3,24,L
22000876,Magic,3,7,18,2,7,8,9,1,12,3,1,1,2,4,24,L
22000876,Magic,4,7,21,1,8,9,14,4,7,1,4,1,4,7,24,L
22000877,Hornets,1,12,21,8,12,1,4,1,9,11,2,1,2,1,33,L
22000877,Hornets,2,14,25,5,7,0,0,4,6,9,2,0,3,5,33,L
22000877,Hornets,3,6,21,2,11,2,4,3,7,1,0,1,4,3,16,L
22000877,Hornets,4,7,19,1,9,0,0,3,6,5,2,1,3,1,15,L
22000877,Knicks,1,12,25,5,13,1,1,2,8,6,1,0,2,2,30,W
22000877,Knicks,2,9,16,6,10,6,7,0,3,6,0,3,2,3,30,W
22000877,Knicks,3,11,26,5,14,4,4,7,9,7,2,3,1,5,31,W
22000877,Knicks,4,8,16,2,8,0,0,2,8,3,2,0,4,3,18,W
22000878,Nets,1,10,18,3,9,3,6,0,9,7,2,0,4,3,26,L
22000878,Nets,2,10,23,3,12,8,9,3,9,6,1,1,3,3,31,L
22000878,Nets,3,15,28,3,7,3,3,6,8,8,2,0,3,5,36,L
22000878,Nets,4,14,20,5,9,8,10,1,8,9,2,1,3,10,41,L
22000878,Pelicans,1,12,22,3,8,2,2,1,10,7,1,1,4,5,29,W
22000878,Pelicans,2,13,24,2,8,2,3,1,8,9,2,0,3,7,30,W
22000878,Pelicans,3,15,25,3,7,0,4,2,7,6,0,1,2,3,33,W
22000878,Pelicans,4,11,20,4,10,11,15,3,5,6,2,0,4,6,37,W
22000879,Clippers,1,12,25,3,7,3,3,3,10,7,1,0,4,1,30,W
22000879,Clippers,2,11,23,4,12,0,2,2,9,6,0,1,3,5,26,W
22000879,Clippers,3,12,23,3,10,3,4,1,9,7,2,1,1,4,30,W
22000879,Clippers,4,10,19,1,9,6,6,4,7,4,0,1,2,5,27,W
22000879,Trail Blazers,1,14,27,3,11,0,0,2,9,5,3,0,1,4,31,L
22000879,Trail Blazers,2,9,24,3,9,8,10,4,8,6,2,3,1,4,29,L
22000879,Trail Blazers,3,8,19,3,10,3,4,2,7,3,1,1,4,4,22,L
22000879,Trail Blazers,4,11,24,5,14,3,5,5,5,8,1,0,0,4,30,L
22000880,Kings,1,16,26,7,11,4,5,5,10,10,1,1,3,1,43,L
22000880,Kings,2,10,24,4,10,7,8,2,7,6,1,1,1,6,31,L
22000880,Kings,3,11,25,4,10,3,3,4,3,7,7,0,5,4,29,L
22000880,Kings,4,7,22,3,11,0,0,2,6,5,1,1,1,6,17,L
22000880,Timberwolves,1,15,29,9,19,0,0,4,5,11,1,1,2,5,39,W
22000880,Timberwolves,2,12,24,3,8,8,9,4,12,6,1,2,3,6,35,W
22000880,Timberwolves,3,11,16,2,6,1,2,1,8,9,3,4,12,4,25,W
22000880,Timberwolves,4,13,21,4,10,5,8,3,13,8,0,2,1,1,35,W
22000881,Bulls,1,6,17,0,8,0,0,0,7,3,3,3,7,6,12,L
22000881,Bulls,2,9,17,4,8,10,11,2,12,6,0,1,5,8,32,L
22000881,Bulls,3,11,24,4,9,2,4,5,5,7,1,0,4,5,28,L
22000881,Bulls,4,13,21,5,12,2,3,0,10,11,2,0,3,5,33,L
22000881,Cavaliers,1,12,24,4,7,6,6,3,11,8,4,0,3,2,34,W
22000881,Cavaliers,2,10,23,3,11,4,6,3,5,5,1,0,2,7,27,W
22000881,Cavaliers,3,15,21,5,8,3,5,1,10,10,1,0,3,7,38,W
22000881,Cavaliers,4,8,20,4,10,2,2,2,6,4,2,1,2,3,22,W
22000882,Pacers,1,11,26,8,14,4,4,4,11,10,2,2,4,1,34,L
22000882,Pacers,2,15,27,2,8,1,2,5,6,6,4,2,1,7,33,L
22000882,Pacers,3,11,27,3,10,1,1,3,8,8,3,2,4,6,26,L
22000882,Pacers,4,9,21,1,8,10,13,2,8,6,4,1,2,2,29,L
22000882,Thunder,1,13,29,2,8,0,0,2,9,7,3,2,3,3,28,W
22000882,Thunder,2,10,24,2,5,7,8,7,7,6,0,0,4,3,29,W
22000882,Thunder,3,12,25,1,7,4,8,5,11,6,4,1,5,3,29,W
22000882,Thunder,4,13,26,4,9,0,0,3,11,7,1,0,5,9,30,W
22000883,76ers,1,10,21,4,8,5,5,5,7,5,0,1,3,3,29,L
22000883,76ers,2,8,18,3,7,6,7,3,7,4,3,0,6,4,25,L
22000883,76ers,3,9,19,2,4,2,6,5,9,6,3,3,5,4,22,L
22000883,76ers,4,14,22,4,6,5,8,1,7,9,1,3,2,8,37,L
22000883,Suns,1,9,19,5,12,5,5,3,3,6,2,5,0,4,28,W
22000883,Suns,2,10,20,3,10,3,4,2,6,7,2,1,4,7,26,W
22000883,Suns,3,9,24,2,10,3,3,3,7,8,3,1,3,5,23,W
22000883,Suns,4,13,23,5,10,8,9,2,7,9,0,1,1,5,39,W
22000884,Nets,1,14,29,7,14,1,2,3,13,7,1,2,3,3,36,L
22000884,Nets,2,8,22,2,10,4,7,6,7,4,2,3,4,5,22,L
22000884,Nets,3,9,20,2,7,3,4,0,8,5,0,1,3,3,23,L
22000884,Nets,4,5,20,2,10,10,10,3,10,3,0,0,3,6,22,L
22000884,Raptors,1,8,24,2,13,5,6,2,10,4,1,2,3,2,23,W
22000884,Raptors,2,11,24,6,10,5,5,4,8,6,3,1,2,5,33,W
22000884,Raptors,3,13,24,7,13,3,4,2,10,10,2,4,2,5,36,W
22000884,Raptors,4,7,18,3,11,5,6,1,11,3,1,1,3,8,22,W
22000885,Warriors,1,8,21,2,9,2,2,0,7,5,1,2,9,8,20,W
22000885,Warriors,2,13,25,4,11,8,9,3,10,6,7,3,3,3,38,W
22000885,Warriors,3,11,24,6,12,7,8,3,12,8,3,0,2,4,35,W
22000885,Warriors,4,8,31,3,13,2,2,4,5,3,4,0,3,8,21,W
22000885,Wizards,1,12,22,4,9,10,12,3,12,6,6,0,5,2,38,L
22000885,Wizards,2,8,24,2,7,4,7,6,8,6,2,1,9,6,22,L
22000885,Wizards,3,9,26,2,6,6,6,3,10,8,1,3,3,6,26,L
22000885,Wizards,4,9,19,2,6,12,13,3,16,3,3,3,5,2,32,L
22000886,Hawks,1,16,27,3,7,4,4,2,4,9,7,2,1,4,39,L
22000886,Hawks,2,12,25,2,7,4,4,4,6,8,1,0,3,2,30,L
22000886,Hawks,3,10,23,2,7,6,6,3,12,6,2,0,3,3,28,L
22000886,Hawks,4,9,21,4,9,3,7,2,7,4,0,1,2,7,25,L
22000886,Hawks,5,2,6,1,4,0,3,1,0,1,0,0,1,2,5,L
22000886,Knicks,1,12,20,6,8,4,5,5,7,6,1,1,7,4,34,W
22000886,Knicks,2,14,24,4,8,1,2,1,9,8,3,0,4,2,33,W
22000886,Knicks,3,8,21,3,9,4,6,1,10,7,2,1,3,5,23,W
22000886,Knicks,4,9,19,3,6,11,12,1,10,4,2,0,0,5,32,W
22000886,Knicks,5,6,7,3,4,0,0,0,5,4,0,1,0,3,15,W
22000887,Jazz,1,14,24,6,13,0,0,2,11,7,3,1,4,3,34,W
22000887,Jazz,2,9,23,5,12,4,6,4,14,7,1,2,2,5,27,W
22000887,Jazz,3,10,23,4,12,6,6,3,17,8,2,0,4,6,30,W
22000887,Jazz,4,8,20,2,9,3,4,0,10,5,1,1,2,2,21,W
22000887,Rockets,1,10,25,4,13,3,3,4,8,7,4,0,3,2,27,L
22000887,Rockets,2,7,26,2,14,0,3,4,9,3,0,2,3,8,16,L
22000887,Rockets,3,8,24,0,11,4,7,0,9,0,2,1,2,5,20,L
22000887,Rockets,4,10,24,4,11,2,4,4,12,7,1,2,3,6,26,L
22000888,Heat,1,11,28,3,7,2,2,7,5,8,2,0,2,5,27,W
22000888,Heat,2,9,17,1,4,5,7,0,9,7,0,1,3,5,24,W
22000888,Heat,3,9,18,2,9,6,7,1,9,6,4,0,2,4,26,W
22000888,Heat,4,10,20,7,11,3,4,1,12,7,2,0,0,6,30,W
22000888,Spurs,1,9,17,4,9,5,6,1,9,7,1,4,3,3,27,L
22000888,Spurs,2,11,22,2,9,2,4,1,7,5,0,1,1,6,26,L
22000888,Spurs,3,7,21,3,10,2,2,3,7,5,0,1,4,4,19,L
22000888,Spurs,4,4,17,1,7,6,8,2,8,4,0,1,2,2,15,L
22000889,Clippers,1,9,20,2,6,4,6,2,4,8,1,0,4,4,24,L
22000889,Clippers,2,10,24,3,7,6,8,5,9,6,1,2,5,0,29,L
22000889,Clippers,3,9,21,4,6,12,17,1,11,7,2,1,0,5,34,L
22000889,Clippers,4,10,19,5,8,5,5,2,9,7,0,2,3,8,30,L
22000889,Grizzlies,1,14,20,6,9,5,6,2,8,8,3,1,3,5,39,W
22000889,Grizzlies,2,10,23,3,9,0,0,3,6,4,3,3,4,9,23,W
22000889,Grizzlies,3,7,22,2,6,4,7,3,11,3,0,3,4,10,20,W
22000889,Grizzlies,4,7,19,2,6,7,10,3,6,4,0,1,2,5,23,W
22000890,Nuggets,1,13,19,3,5,6,6,4,7,7,0,1,4,6,35,L
22000890,Nuggets,2,10,24,4,10,1,1,2,5,8,3,0,2,3,25,L
22000890,Nuggets,3,8,23,3,14,3,4,5,8,4,2,0,5,3,22,L
22000890,Nuggets,4,8,22,3,10,5,6,5,10,5,2,4,2,4,24,L
22000890,Trail Blazers,1,13,23,6,12,4,4,3,2,6,1,1,1,5,36,W
22000890,Trail Blazers,2,9,18,1,8,2,2,0,11,6,1,1,5,2,21,W
22000890,Trail Blazers,3,10,19,3,9,4,4,0,10,6,3,0,3,4,27,W
22000890,Trail Blazers,4,8,27,2,7,3,5,6,9,3,2,0,2,5,21,W
22000891,Kings,1,16,23,7,10,5,7,1,6,10,4,2,2,6,44,L
22000891,Kings,2,9,16,3,6,5,6,1,7,7,2,0,5,3,26,L
